fecha,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin
2013-02-05,8.8,0.0,0.9,16.7,29.0,2.2,8.6,9.7,967.0,960.0
2013-02-06,8.4,0.0,4.0,12.9,34.0,5.6,13.6,7.6,961.7,958.2
2013-02-07,6.4,0.0,2.2,10.7,32.0,5.0,15.6,9.4,965.7,961.6
2013-02-08,5.6,0.0,-1.2,12.4,34.0,5.0,14.2,7.7,962.6,956.8
2013-02-09,6.0,0.0,0.3,11.7,32.0,4.2,11.4,9.4,965.0,961.2
2013-02-10,6.9,1.4,0.8,13.0,28.0,3.3,15.8,5.4,963.5,949.6
2013-02-11,6.2,0.0,2.6,9.7,99.0,7.5,15.3,7.1,954.0,949.6
2013-02-12,6.4,0.0,1.1,11.6,33.0,5.6,13.9,9.4,959.9,953.6
2013-02-13,10.0,0.0,3.0,16.9,33.0,2.5,11.1,9.2,963.4,959.3
2013-02-14,9.5,0.0,1.6,17.4,32.0,1.7,6.7,10.2,963.9,960.4
2013-02-15,9.1,0.0,1.1,17.1,34.0,1.1,4.2,9.8,962.5,959.0
2013-02-16,7.9,0.0,0.9,14.9,32.0,1.4,5.0,7.3,959.5,956.3
2013-02-17,7.4,0.6,3.4,11.4,30.0,3.3,7.5,0.1,956.3,952.5
2013-02-18,9.9,2.0,4.5,15.3,32.0,1.7,6.1,6.2,953.0,949.4
2013-02-19,9.6,1.4,6.5,12.6,14.0,3.3,9.2,0.0,951.5,948.2
2013-02-20,11.6,0.0,8.1,15.1,28.0,2.8,8.9,6.2,954.9,951.5
2013-02-21,9.6,3.4,6.1,13.2,28.0,1.9,8.3,1.5,954.9,947.1
2013-02-22,9.3,8.8,5.7,12.9,28.0,5.0,18.6,2.3,947.7,941.2
2013-02-23,4.1,0.0,0.5,7.7,33.0,6.7,13.9,8.1,958.0,941.2
2013-02-24,4.2,0.0,-1.2,9.7,31.0,3.3,8.9,8.9,959.8,956.9
2013-02-25,3.7,0.0,-1.9,9.3,30.0,3.1,9.2,9.4,961.1,958.9
2013-02-26,4.8,0.0,-1.8,11.3,32.0,1.1,6.9,9.0,961.4,957.2
2013-02-27,5.6,0.6,0.2,10.9,11.0,7.2,15.6,6.7,957.2,952.7
2013-02-28,3.2,14.8,1.1,5.4,2.0,4.4,13.1,0.0,954.2,948.6
2013-03-01,7.6,0.0,3.2,12.0,32.0,4.2,10.6,7.7,957.5,951.2
2013-03-02,7.0,0.0,0.0,13.9,11.0,2.5,7.8,9.4,957.8,953.9
2013-03-03,10.3,0.0,5.6,15.0,12.0,4.2,11.4,4.7,954.6,948.8
2013-03-04,9.4,10.8,7.1,11.7,12.0,8.9,20.8,0.0,948.8,937.1
2013-03-05,10.4,3.8,8.5,12.2,12.0,2.8,8.3,0.3,937.4,935.7
2013-03-06,12.0,5.4,8.2,15.9,29.0,3.1,15.8,3.4,945.0,936.1
2013-03-07,14.4,4.0,11.0,17.8,27.0,5.3,20.6,2.3,946.5,939.9
2013-03-08,10.1,23.4,7.3,12.9,25.0,2.5,9.2,2.3,949.4,946.5
2013-03-09,11.1,2.0,7.3,14.9,27.0,3.9,18.1,5.3,949.5,946.0
2013-03-10,9.6,1.6,5.9,13.2,23.0,4.4,14.2,4.9,948.6,946.2
2013-03-11,9.4,0.4,5.9,12.8,30.0,7.5,20.0,6.9,949.4,946.3
2013-03-12,8.4,4.2,4.4,12.5,28.0,3.6,12.8,7.7,947.8,941.3
2013-03-13,5.4,4.2,1.9,8.9,34.0,6.7,18.9,5.3,955.4,941.5
2013-03-14,5.5,0.0,-0.7,11.7,1.0,4.7,12.5,10.9,958.4,955.3
2013-03-15,9.0,0.0,2.7,15.2,34.0,1.7,9.2,11.2,959.2,954.3
2013-03-16,9.6,2.8,6.5,12.8,28.0,1.7,11.7,0.6,954.3,946.7
2013-03-17,10.0,1.6,6.0,14.0,24.0,3.1,10.8,0.3,947.0,938.4
2013-03-18,8.5,0.0,3.5,13.5,27.0,5.3,15.0,11.4,949.4,942.3
2013-03-19,8.2,4.0,2.6,13.9,34.0,1.9,6.1,4.4,947.9,939.8
2013-03-20,10.7,0.0,6.4,15.0,30.0,4.7,9.7,10.3,959.4,943.2
2013-03-21,10.8,0.0,3.1,18.6,8.0,1.4,5.8,10.9,959.1,949.9
2013-03-22,11.0,1.4,7.2,14.7,32.0,3.3,10.8,3.6,950.0,946.9
2013-03-23,10.6,8.4,5.5,15.6,19.0,3.1,7.8,5.0,947.9,941.1
2013-03-24,9.9,0.0,6.5,13.3,29.0,6.4,15.0,6.3,950.9,943.1
2013-03-25,10.0,1.0,6.0,13.9,24.0,6.4,15.0,0.6,952.6,948.8
2013-03-26,13.3,12.4,10.0,16.6,26.0,5.8,15.3,0.9,949.3,944.3
2013-03-27,12.3,3.8,9.1,15.5,99.0,3.3,10.3,3.4,946.3,942.9
2013-03-28,13.5,4.2,10.0,17.0,27.0,5.8,15.3,9.1,954.5,946.2
2013-03-29,14.0,0.2,9.5,18.6,27.0,6.1,21.1,0.9,954.4,948.2
2013-03-30,13.6,4.2,9.9,17.4,27.0,6.7,14.7,8.5,954.8,950.8
2013-03-31,11.9,25.4,9.6,14.2,28.0,3.1,9.4,0.2,953.0,940.0
2013-04-01,11.0,1.4,6.8,15.3,28.0,8.3,19.4,8.3,949.4,940.1
2013-04-02,10.4,0.0,5.5,15.4,31.0,5.3,16.7,9.9,951.6,948.8
2013-04-03,9.6,8.0,3.9,15.2,24.0,2.2,13.6,3.6,949.2,941.0
2013-04-04,10.4,5.4,6.2,14.6,99.0,4.4,11.9,5.9,944.4,941.1
2013-04-05,7.8,0.2,4.4,11.3,1.0,5.6,13.3,2.2,954.8,943.3
2013-04-06,7.8,0.0,2.9,12.6,34.0,5.6,15.0,10.5,960.5,954.8
2013-04-07,8.0,4.2,1.2,14.7,27.0,3.1,10.0,5.6,960.2,954.0
2013-04-08,11.6,0.0,8.3,14.8,28.0,6.1,12.2,7.0,954.2,951.8
2013-04-09,11.0,0.2,6.5,15.5,27.0,5.0,13.3,8.0,957.2,953.1
2013-04-10,13.7,0.0,10.2,17.2,25.0,3.3,11.7,4.2,958.8,957.0
2013-04-11,14.0,0.2,10.4,17.6,26.0,4.2,14.7,3.8,957.3,953.4
2013-04-12,12.0,0.0,6.5,17.5,26.0,3.3,10.6,11.6,959.4,956.5
2013-04-13,13.6,0.0,4.0,23.1,99.0,2.5,6.4,12.5,962.2,958.8
2013-04-14,18.0,0.0,8.7,27.3,10.0,2.8,7.5,12.5,960.8,957.2
2013-04-15,17.4,0.0,10.3,24.6,28.0,2.2,7.8,11.1,962.7,960.1
2013-04-16,19.1,0.0,11.7,26.5,31.0,1.7,5.8,12.5,962.5,959.5
2013-04-17,20.0,0.0,10.9,29.1,32.0,2.8,7.2,12.8,961.5,958.8
2013-04-18,20.5,0.0,13.0,28.0,99.0,2.8,8.3,12.7,960.8,957.1
2013-04-19,14.6,0.0,8.2,21.1,2.0,4.7,10.8,12.8,964.2,957.1
2013-04-20,11.7,0.0,2.8,20.6,7.0,2.2,7.2,13.1,964.2,958.2
2013-04-21,13.6,0.0,4.6,22.5,35.0,2.5,8.9,12.5,959.3,955.4
2013-04-22,15.4,0.0,9.4,21.5,2.0,3.3,9.2,12.8,958.6,954.1
2013-04-23,14.1,0.0,6.3,21.9,12.0,3.3,8.9,13.0,961.4,958.4
2013-04-24,15.5,0.0,8.5,22.5,9.0,3.3,10.3,12.5,963.0,959.2
2013-04-25,14.4,0.0,7.0,21.7,99.0,3.3,10.6,6.6,960.8,954.8
2013-04-26,16.8,5.2,12.1,21.4,99.0,1.9,7.5,2.4,957.0,949.9
2013-04-27,9.8,0.8,5.9,13.7,36.0,3.9,11.4,0.8,949.9,946.2
2013-04-28,6.7,10.8,4.3,9.1,4.0,4.7,15.6,2.0,949.2,947.9
2013-04-29,8.9,4.8,3.3,14.5,6.0,3.6,15.0,5.2,950.3,946.9
2013-04-30,10.3,4.2,5.9,14.7,27.0,2.8,7.5,4.7,954.2,949.3
2013-05-01,12.4,0.0,7.6,17.1,29.0,1.9,6.4,5.5,957.9,954.1
2013-05-02,12.6,0.0,5.1,20.2,3.0,2.2,7.5,9.6,958.8,956.8
2013-05-03,13.5,0.0,5.7,21.3,3.0,1.4,6.1,13.0,959.9,956.5
2013-05-04,14.6,0.0,6.0,23.1,4.0,1.7,7.2,13.2,960.2,957.8
2013-05-05,17.1,0.0,8.7,25.5,29.0,1.9,7.5,13.1,960.6,958.1
2013-05-06,17.6,0.0,9.9,25.2,26.0,3.6,11.4,10.1,962.2,958.8
2013-05-07,19.4,0.0,13.3,25.5,27.0,3.3,10.8,7.8,961.5,957.7
2013-05-08,21.0,0.0,15.8,26.1,28.0,3.3,10.3,3.3,958.0,955.9
2013-05-09,20.1,0.0,14.9,25.3,27.0,5.0,13.6,10.0,958.4,955.1
2013-05-10,19.8,0.0,13.3,26.4,28.0,4.4,10.8,13.2,958.8,956.0
2013-05-11,19.0,0.0,11.6,26.5,28.0,1.7,7.5,13.3,960.0,956.9
2013-05-12,18.0,0.0,9.2,26.8,33.0,1.9,6.9,10.6,961.4,957.7
2013-05-13,19.6,4.2,11.1,28.1,10.0,3.6,9.7,13.1,960.3,954.3
2013-05-14,19.0,1.0,12.2,25.8,30.0,3.6,16.7,6.9,955.3,945.7
2013-05-15,11.2,0.4,7.3,15.2,33.0,3.1,9.7,2.2,945.7,942.5
2013-05-16,11.7,1.0,6.0,17.4,25.0,4.2,16.9,8.7,944.7,941.7
2013-05-17,8.8,12.0,5.9,11.7,99.0,5.0,16.9,4.7,944.9,939.0
2013-05-18,10.6,4.2,5.2,16.0,28.0,7.5,18.6,7.6,955.5,944.6
2013-05-19,11.0,0.0,5.4,16.5,28.0,4.2,10.0,9.7,958.1,955.5
2013-05-20,11.0,4.2,4.7,17.4,36.0,1.4,10.0,8.2,958.4,956.4
2013-05-21,13.0,0.0,5.1,21.0,31.0,4.2,12.2,13.1,958.9,955.2
2013-05-22,16.6,0.0,8.8,24.5,32.0,3.1,12.5,11.7,959.0,955.7
2013-05-23,17.3,0.0,8.7,25.9,3.0,3.3,8.6,14.0,958.5,954.3
2013-05-24,18.0,0.0,10.0,26.0,36.0,4.2,11.7,13.9,957.2,954.5
2013-05-25,18.9,0.0,10.2,27.6,33.0,2.8,11.7,14.0,957.7,954.3
2013-05-26,17.4,0.0,9.0,25.9,26.0,3.9,11.9,10.2,956.2,950.2
2013-05-27,15.7,0.0,10.4,21.0,26.0,5.6,13.1,12.7,951.8,948.9
2013-05-28,15.7,4.2,9.6,21.8,99.0,3.3,11.9,2.6,953.8,949.7
2013-05-29,14.1,8.6,7.6,20.6,27.0,7.8,16.4,11.6,955.4,952.5
2013-05-30,14.4,0.0,6.9,21.8,33.0,5.0,12.2,14.2,959.5,955.1
2013-05-31,17.0,0.0,10.9,23.2,2.0,5.0,16.4,12.3,961.8,957.6
2013-06-01,16.2,0.0,7.2,25.3,10.0,2.2,8.3,14.3,962.3,958.1
2013-06-02,17.7,0.0,9.1,26.3,9.0,2.8,10.6,14.2,961.0,956.6
2013-06-03,19.0,0.0,9.9,28.1,4.0,2.5,8.3,14.2,959.4,954.2
2013-06-04,20.6,0.0,10.8,30.4,28.0,2.8,8.6,12.3,955.0,950.9
2013-06-05,23.0,6.0,14.6,31.3,25.0,2.8,12.2,8.8,954.5,950.3
2013-06-06,20.4,0.0,14.5,26.3,19.0,3.1,15.0,11.9,956.9,954.1
2013-06-07,14.8,4.2,10.0,19.5,28.0,3.3,12.2,2.8,956.7,955.1
2013-06-08,14.6,5.2,9.0,20.2,30.0,4.4,15.8,7.4,956.3,954.1
2013-06-09,17.2,0.0,12.0,22.5,28.0,5.3,10.8,7.1,957.4,954.1
2013-06-10,18.7,0.0,11.9,25.5,30.0,4.7,10.6,13.7,959.8,956.9
2013-06-11,20.6,0.0,12.6,28.6,26.0,3.9,9.4,12.7,961.4,958.9
2013-06-12,25.2,0.0,17.0,33.5,30.0,2.2,8.9,14.1,962.1,957.9
2013-06-13,27.2,0.0,19.9,34.5,27.0,3.6,10.8,13.4,959.1,955.1
2013-06-14,26.8,0.0,19.3,34.4,25.0,4.4,11.9,14.3,957.4,954.3
2013-06-15,26.8,0.0,18.5,35.2,26.0,3.3,10.8,14.3,956.8,953.6
2013-06-16,26.3,0.0,16.9,35.7,26.0,3.6,12.8,14.1,955.0,949.4
2013-06-17,19.6,4.2,13.8,25.3,30.0,4.7,14.7,6.7,953.2,950.1
2013-06-18,15.3,4.2,9.9,20.7,26.0,7.2,14.4,8.1,953.9,951.4
2013-06-19,17.8,0.0,12.6,22.9,1.0,3.1,10.8,4.4,957.2,953.1
2013-06-20,20.3,0.0,12.3,28.3,28.0,3.1,9.2,14.2,958.0,955.7
2013-06-21,23.2,0.0,16.1,30.4,12.0,2.5,10.3,12.3,961.1,956.0
2013-06-22,23.2,0.0,13.5,33.0,36.0,3.1,9.2,14.4,963.0,958.7
2013-06-23,26.5,0.0,18.7,34.3,36.0,4.2,11.4,13.1,962.2,957.8
2013-06-24,23.6,0.0,14.0,33.2,10.0,3.3,11.4,14.3,963.4,958.9
2013-06-25,24.4,0.0,14.4,34.3,8.0,3.1,9.7,14.1,962.8,958.6
2013-06-26,25.6,0.0,16.1,35.0,9.0,2.8,10.0,14.1,962.5,957.5
2013-06-27,25.6,0.0,17.3,33.8,9.0,3.9,12.8,13.2,962.1,957.9
2013-06-28,25.0,0.0,16.4,33.5,4.0,3.1,10.8,13.5,963.2,959.7
2013-06-29,24.8,0.0,16.5,33.0,7.0,3.1,11.4,14.2,965.2,960.2
2013-06-30,26.4,0.0,17.6,35.2,12.0,3.1,8.1,14.1,961.5,955.3
2013-07-01,27.2,0.0,18.0,36.3,16.0,5.6,14.7,11.4,957.0,952.4
2013-07-02,27.4,0.0,19.9,34.8,19.0,4.7,10.6,13.0,957.5,954.2
2013-07-03,27.8,0.0,19.0,36.7,34.0,2.2,9.2,13.5,959.4,956.8
2013-07-04,28.9,0.0,20.8,37.0,9.0,2.8,10.8,14.2,961.2,957.7
2013-07-05,30.3,0.0,22.4,38.2,10.0,3.9,13.6,14.1,961.9,958.6
2013-07-06,29.2,0.0,21.2,37.3,9.0,3.9,10.0,14.1,962.7,959.3
2013-07-07,29.8,0.0,21.1,38.6,10.0,3.3,10.8,14.1,962.2,957.8
2013-07-08,30.2,0.0,20.9,39.4,10.0,3.1,8.9,13.8,960.8,956.4
2013-07-09,30.2,4.2,21.4,39.0,17.0,3.9,23.3,12.1,958.5,953.2
2013-07-10,28.1,0.0,19.3,36.9,11.0,5.3,13.6,12.2,955.7,950.4
2013-07-11,28.4,0.0,19.7,37.2,11.0,2.2,13.6,13.3,953.4,950.0
2013-07-12,28.2,0.0,19.0,37.4,26.0,2.5,9.2,13.9,956.1,952.4
2013-07-13,27.7,0.0,20.3,35.1,26.0,2.8,9.4,13.9,957.8,954.7
2013-07-14,26.5,0.0,18.6,34.4,26.0,3.3,8.9,13.5,958.7,955.5
2013-07-15,27.4,0.0,19.7,35.0,30.0,3.9,8.6,12.8,960.2,956.8
2013-07-16,27.2,0.0,18.5,35.8,26.0,3.1,10.0,12.8,960.5,957.1
2013-07-17,27.3,0.0,19.0,35.6,31.0,3.1,10.8,13.3,960.9,957.0
2013-07-18,27.6,0.0,18.8,36.3,36.0,2.5,9.7,13.3,959.6,955.1
2013-07-19,27.9,0.0,18.3,37.5,27.0,3.9,9.7,13.3,957.1,952.2
2013-07-20,28.4,0.0,20.1,36.6,14.0,2.8,8.1,10.7,955.5,951.7
2013-07-21,27.6,4.2,20.2,35.1,15.0,3.3,17.5,9.3,958.5,953.6
2013-07-22,26.0,0.0,16.9,35.1,26.0,3.3,8.6,12.2,958.4,953.9
2013-07-23,28.5,0.0,21.7,35.3,31.0,3.6,11.7,12.6,956.4,953.6
2013-07-24,28.4,0.0,20.0,36.8,26.0,2.8,10.8,13.7,958.2,954.9
2013-07-25,29.5,0.0,21.8,37.2,99.0,3.9,11.9,13.7,957.2,952.7
2013-07-26,28.2,0.0,20.7,35.8,19.0,4.2,12.5,13.6,954.6,949.6
2013-07-27,22.2,4.2,19.0,25.5,26.0,5.0,12.2,5.2,955.1,950.3
2013-07-28,22.0,0.0,17.6,26.5,29.0,4.7,13.9,9.6,961.7,954.5
2013-07-29,22.8,0.0,14.3,31.2,28.0,2.5,9.7,13.7,964.5,961.7
2013-07-30,25.6,0.0,14.6,36.6,10.0,2.2,6.9,13.8,964.8,959.7
2013-07-31,29.6,0.0,19.9,39.3,10.0,3.9,9.7,13.7,960.0,953.6
2013-08-01,29.9,0.0,19.5,40.3,16.0,3.3,11.4,12.7,955.5,951.4
2013-08-02,28.8,0.0,22.3,35.3,24.0,4.2,13.3,12.1,958.2,953.2
2013-08-03,26.9,0.0,18.4,35.4,28.0,3.6,9.2,13.3,959.5,956.7
2013-08-04,27.7,0.0,17.8,37.6,35.0,1.7,8.1,13.4,960.7,956.0
2013-08-05,27.4,0.0,18.0,36.7,28.0,2.8,10.0,12.6,957.4,954.2
2013-08-06,26.8,0.0,20.7,32.9,26.0,4.2,13.9,9.8,956.0,952.6
2013-08-07,25.4,0.0,19.5,31.2,27.0,4.7,14.2,10.3,956.2,951.3
2013-08-08,22.9,0.0,14.9,30.9,12.0,1.7,7.2,13.3,963.1,956.1
2013-08-09,25.4,0.0,15.9,34.9,12.0,2.5,7.8,13.3,964.9,960.5
2013-08-10,27.8,0.0,17.6,37.9,30.0,1.9,7.2,13.3,962.2,957.5
2013-08-11,29.9,0.0,20.3,39.5,9.0,2.8,9.7,13.2,959.4,954.1
2013-08-12,29.4,0.0,21.2,37.7,30.0,2.2,9.4,11.4,956.4,952.1
2013-08-13,27.9,0.0,18.9,36.9,11.0,3.1,10.8,13.1,957.3,954.2
2013-08-14,29.2,0.0,20.9,37.4,10.0,3.1,12.2,13.0,958.9,955.4
2013-08-15,29.2,0.0,20.8,37.7,27.0,3.3,9.7,12.7,958.6,955.3
2013-08-16,29.1,0.0,21.6,36.6,32.0,4.2,11.7,10.7,958.5,954.7
2013-08-17,27.4,0.0,18.1,36.6,33.0,1.9,7.5,12.8,958.5,954.7
2013-08-18,28.4,0.0,19.8,37.1,27.0,4.2,9.4,13.0,958.7,955.4
2013-08-19,29.6,0.0,20.3,38.9,26.0,2.5,10.8,13.0,960.0,956.7
2013-08-20,30.0,0.0,20.6,39.3,10.0,2.2,7.5,12.9,961.4,956.8
2013-08-21,30.2,0.0,21.6,38.9,30.0,4.7,11.7,12.9,959.8,955.1
2013-08-22,28.4,0.0,21.2,35.5,28.0,4.2,12.8,7.7,956.4,952.7
2013-08-23,27.8,0.0,19.2,36.4,28.0,2.8,7.5,12.5,955.1,952.3
2013-08-24,27.2,0.0,18.6,35.8,99.0,2.5,11.9,12.3,956.3,952.6
2013-08-25,26.0,0.0,17.9,34.2,30.0,2.2,10.0,12.2,955.3,949.1
2013-08-26,25.6,0.0,17.9,33.4,10.0,2.5,9.2,12.3,951.5,947.9
2013-08-27,25.2,0.0,17.8,32.7,8.0,2.2,8.9,9.9,954.9,951.1
2013-08-28,23.4,9.8,17.0,29.7,11.0,3.9,13.1,4.4,957.6,953.0
2013-08-29,21.4,4.2,15.0,27.7,11.0,3.6,11.4,11.1,960.3,956.7
2013-08-30,22.5,0.0,15.1,29.9,12.0,1.9,7.2,12.0,961.1,958.7
2013-08-31,23.8,0.0,15.4,32.1,34.0,1.9,9.2,12.5,962.5,959.4
2013-09-01,23.8,0.0,14.6,33.1,9.0,2.5,8.1,12.5,962.6,959.4
2013-09-02,25.4,0.0,17.2,33.7,10.0,3.1,8.1,12.0,963.2,960.3
2013-09-03,25.7,0.0,16.6,34.8,29.0,1.9,6.1,12.4,963.0,959.1
2013-09-04,25.4,0.0,17.5,33.4,11.0,3.1,9.7,12.3,960.5,955.6
2013-09-05,23.9,0.6,16.9,30.9,11.0,3.3,11.4,10.7,956.4,951.8
2013-09-06,23.6,0.0,17.4,29.9,28.0,3.1,10.0,11.1,954.8,951.8
2013-09-07,22.6,0.0,16.4,28.7,19.0,3.6,12.8,8.2,957.2,953.4
2013-09-08,23.3,0.0,17.5,29.1,31.0,3.1,9.2,10.6,963.2,957.1
2013-09-09,22.2,0.0,13.3,31.0,99.0,1.9,6.4,12.0,964.5,960.2
2013-09-10,22.2,0.0,12.6,31.9,25.0,2.2,6.7,12.0,961.4,956.8
2013-09-11,21.6,0.0,16.1,27.1,2.0,3.6,10.6,10.8,961.2,957.2
2013-09-12,21.0,0.0,11.6,30.4,8.0,2.8,7.2,10.0,962.0,958.6
2013-09-13,22.1,0.0,12.0,32.2,26.0,1.4,6.7,9.4,963.3,959.5
2013-09-14,22.8,0.0,13.8,31.9,34.0,1.4,7.5,11.4,960.8,955.9
2013-09-15,24.5,0.0,16.5,32.5,28.0,2.5,8.6,12.0,957.5,953.6
2013-09-16,23.2,0.0,14.5,32.0,28.0,3.1,9.2,12.0,955.7,952.1
2013-09-17,24.2,0.0,16.6,31.8,32.0,2.2,7.5,11.6,955.5,952.7
2013-09-18,23.0,0.0,14.6,31.4,28.0,2.2,7.8,11.8,956.8,953.5
2013-09-19,23.0,0.0,14.7,31.2,1.0,2.2,7.2,11.4,958.6,955.1
2013-09-20,22.4,0.0,13.7,31.0,7.0,1.7,6.7,11.8,960.7,957.9
2013-09-21,23.0,0.0,14.8,31.1,13.0,1.7,6.4,9.0,963.0,960.4
2013-09-22,24.8,0.0,16.8,32.7,10.0,2.2,7.5,11.6,964.0,960.1
2013-09-23,25.1,0.0,16.7,33.5,99.0,2.2,6.4,11.3,960.8,956.3
2013-09-24,24.6,0.0,16.2,33.0,13.0,0.8,7.8,11.1,958.1,953.7
2013-09-25,24.4,0.0,16.8,32.1,18.0,2.8,10.8,10.5,955.4,951.8
2013-09-26,24.4,0.0,15.8,33.0,19.0,2.2,8.1,11.0,956.1,951.5
2013-09-27,23.6,0.0,19.9,27.2,21.0,3.9,15.0,2.2,954.9,949.6
2013-09-28,19.4,4.8,14.5,24.2,26.0,4.4,19.2,3.1,950.5,947.4
2013-09-29,17.0,1.0,14.6,19.3,28.0,4.2,12.5,2.2,953.4,949.8
2013-09-30,17.8,17.4,15.8,19.9,28.0,0.6,3.3,0.0,952.6,950.7
2013-10-01,21.2,0.0,17.1,25.2,29.0,4.2,8.9,6.7,954.5,952.0
2013-10-02,21.0,0.0,14.6,27.3,12.0,1.7,7.2,7.5,953.8,949.1
2013-10-03,22.0,3.6,17.7,26.2,31.0,3.1,9.2,5.1,955.7,949.1
2013-10-04,19.7,2.2,15.3,24.1,27.0,3.6,10.3,7.0,961.2,954.3
2013-10-05,18.9,0.0,12.3,25.5,99.0,1.1,5.3,10.8,963.9,961.0
2013-10-06,18.1,0.0,11.1,25.1,33.0,1.7,5.3,11.2,964.6,960.7
2013-10-07,18.0,0.0,10.3,25.6,25.0,1.7,5.3,11.1,962.7,959.8
2013-10-08,17.2,0.0,8.5,26.0,11.0,1.7,5.8,8.8,963.1,960.0
2013-10-09,18.2,0.0,10.1,26.4,11.0,1.9,6.4,7.5,962.4,957.5
2013-10-10,18.2,0.0,9.7,26.6,27.0,3.1,7.8,11.0,958.4,954.2
2013-10-11,17.6,0.0,10.1,25.2,27.0,3.3,11.4,11.0,955.4,951.4
2013-10-12,15.6,0.0,7.8,23.3,30.0,2.5,8.1,9.9,959.4,955.4
2013-10-13,15.0,0.0,11.5,18.5,27.0,1.9,6.9,3.1,962.0,959.2
2013-10-14,15.6,0.0,7.9,23.2,30.0,2.2,8.9,10.0,962.1,959.2
2013-10-15,18.6,0.0,14.1,23.1,26.0,3.9,10.8,8.3,963.1,960.2
2013-10-16,18.8,0.0,12.4,25.1,26.0,1.9,6.7,9.1,963.4,960.4
2013-10-17,18.9,0.0,10.3,27.5,14.0,1.9,5.0,7.5,961.2,955.7
2013-10-18,18.6,0.0,10.4,26.9,26.0,1.9,7.5,9.3,956.6,953.6
2013-10-19,19.0,2.2,15.3,22.7,26.0,2.8,10.6,2.2,958.2,955.1
2013-10-20,17.0,0.0,12.4,21.7,26.0,2.8,7.2,6.3,961.0,957.0
2013-10-21,16.2,4.2,9.4,23.1,26.0,1.9,7.5,5.5,959.7,953.1
2013-10-22,15.5,16.8,13.7,17.3,18.0,2.2,11.1,0.0,953.4,948.5
2013-10-23,16.6,1.6,13.1,20.2,31.0,1.4,7.2,4.8,958.0,953.2
2013-10-24,17.4,36.2,14.1,20.7,19.0,3.6,11.1,0.2,957.5,952.0
2013-10-25,16.5,9.2,13.5,19.5,22.0,0.8,7.5,0.8,956.4,951.2
2013-10-26,16.8,0.0,12.8,20.8,11.0,1.1,6.4,6.0,963.1,955.9
2013-10-27,16.3,0.0,10.1,22.5,12.0,1.4,4.7,9.6,966.2,961.9
2013-10-28,15.3,0.0,9.2,21.4,33.0,2.8,10.0,8.7,961.9,956.4
2013-10-29,11.6,0.0,6.7,16.5,35.0,3.6,11.1,8.0,963.5,958.5
2013-10-30,10.6,0.0,4.4,16.9,35.0,1.9,7.2,9.5,964.4,961.2
2013-10-31,10.2,0.0,2.5,18.0,34.0,1.4,5.8,10.0,965.2,962.6
2013-11-01,10.4,0.0,3.1,17.8,30.0,1.7,6.9,6.4,965.0,961.9
2013-11-02,13.9,0.0,8.2,19.6,28.0,2.5,6.7,8.9,961.9,958.5
2013-11-03,15.2,0.0,10.4,20.1,30.0,2.2,7.5,7.3,961.8,958.6
2013-11-04,12.8,0.0,9.4,16.2,30.0,8.3,20.8,2.2,959.1,953.8
2013-11-05,18.0,0.0,13.4,22.6,28.0,5.8,13.6,9.1,962.2,956.4
2013-11-06,17.2,0.0,10.4,24.0,28.0,1.9,7.8,9.7,962.8,959.2
2013-11-07,14.4,0.0,11.0,17.9,30.0,2.5,8.3,2.2,961.3,959.2
2013-11-08,14.2,4.2,10.4,17.9,28.0,3.3,9.4,0.8,961.9,958.8
2013-11-09,12.4,0.0,7.8,17.0,2.0,3.6,10.3,9.6,967.1,961.5
2013-11-10,13.2,0.0,6.7,19.7,32.0,2.5,9.7,7.5,968.5,965.4
2013-11-11,15.0,0.0,7.4,22.6,99.0,2.5,8.3,9.7,966.7,963.3
2013-11-12,15.2,0.0,8.0,22.3,2.0,1.4,5.8,9.6,964.0,960.0
2013-11-13,14.0,0.0,8.2,19.9,5.0,3.3,10.8,2.5,964.3,960.4
2013-11-14,11.6,0.0,4.9,18.4,2.0,3.6,10.0,9.6,967.4,964.1
2013-11-15,8.3,0.0,3.1,13.5,34.0,3.6,13.6,5.2,966.0,958.0
2013-11-16,4.7,0.2,-0.2,9.6,8.0,1.7,8.6,5.6,958.7,956.1
2013-11-17,4.0,8.2,1.8,6.1,99.0,2.5,6.1,0.0,957.7,951.7
2013-11-18,6.8,0.0,1.9,11.7,32.0,3.9,12.8,0.7,951.7,947.7
2013-11-19,9.0,0.0,3.2,14.9,34.0,3.6,14.2,9.1,957.9,949.8
2013-11-20,6.0,0.0,0.5,11.5,31.0,1.7,6.1,8.6,960.3,957.5
2013-11-21,5.8,0.0,0.1,11.4,28.0,3.6,11.9,9.3,957.5,949.7
2013-11-22,7.4,0.0,1.6,13.3,36.0,3.9,9.2,9.1,953.5,950.0
2013-11-23,5.9,0.0,-0.8,12.6,30.0,1.9,6.4,9.0,956.2,953.2
2013-11-24,6.4,0.0,-1.0,13.7,1.0,2.5,7.5,9.3,960.0,955.3
2013-11-25,6.2,0.0,-1.6,13.9,1.0,2.8,9.4,9.2,963.4,959.9
2013-11-26,6.3,0.0,-0.3,12.9,8.0,3.3,11.1,8.7,963.8,960.8
2013-11-27,5.5,0.0,-0.2,11.2,8.0,1.1,6.4,8.4,963.9,959.9
